4.437927835631684559e+01,8.882825218007775470e-02,5.005537006805569136e-04,2.595217684180656237e-01,3.565649847285182715e-03
2.535524559646209397e+01,1.775555095814672635e-01,3.566948699869820771e-02,3.624530413415388841e-01,5.777296256186167239e-04
4.574183629089989722e+01,4.154250102924705867e-02,8.774691707627022344e-04,1.472457935567275111e-01,-8.580606820113778274e-04
6.026331681583783961e+01,9.167904688812161806e-02,5.988319847074768595e-03,2.292985788217136514e-03,1.682165633491432277e-01
4.164810844158261460e+01,1.288093905048007803e-01,1.159868748764934510e-01,5.573282633904464226e-03,1.938746736106156943e-01
