3.317401450340466340e+01,1.728834051620105339e-02,5.093976543985030414e-01,2.692243708607573033e-02,4.283527500798863796e-01
6.477519444374129876e+01,5.761354633107234058e-01,1.499237140973087579e-01,8.134999492503994234e-02,3.304472644153462202e-01
6.536523969397120482e+01,2.404218025638908129e-01,1.357756426381912240e-01,-5.357454032172467157e-04,7.406406688175729003e-02
4.457749094377376053e+01,3.815266904333127207e-01,6.183882462170970928e-01,1.529859376311272223e-01,5.927824717409185123e-02
6.949940695042434413e+01,5.769226873271399159e-01,2.634542020465243106e-01,3.365359220451117489e-02,5.522418017618672959e-02
