5.078434316229506607e+01,2.401777627834383311e-01,1.090313551482611359e-01,8.650399151594212466e-02,1.631475063624015787e-01
5.741556363398121476e+01,1.577589934587430437e-02,2.771939626329203432e-01,5.780694176244006305e-02,6.648348154174940072e-01
7.804700379277453237e+01,5.017446974931029091e-01,5.631009467321145268e-01,4.832328625631523988e-01,1.997586765632738265e-02
3.325289472824463388e+01,7.270624811113010622e-02,4.664883780230606042e-02,1.229399583976116539e-01,2.107925608616320612e-01
6.677878978817527411e+01,2.264451598287872125e-01,5.133307984980107763e-01,5.661316683331905908e-02,2.564537160328715371e-01
