5.931962368000000000e+10,1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,-4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178345984000000000e+10
0.000000000000000000e+00,-9.078446080000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.412935168000000000e+10,0.000000000000000000e+00,1.574277120000000000e+10,-1.155202252800000000e+10,2.797003571200000000e+10,-1.153818931200000000e+10,1.136669081600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.782933299200000000e+10,-1.437953843200000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.996751616000000000e+09,0.000000000000000000e+00,5.410319360000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,1.190066278400000000e+10
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.309923328000000000e+09,0.000000000000000000e+00,-8.863526912000000000e+09,-1.776841728000000000e+09,2.080596608000000000e+09,8.348260352000000000e+09,0.000000000000000000e+00,2.974916096000000000e+09,0.000000000000000000e+00,-5.535689216000000000e+09,0.000000000000000000e+00
2.543872000000000000e+09,1.623770624000000000e+09,-2.861577280000000000e+08,0.000000000000000000e+00,1.584894208000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.702993280000000000e+09,-4.510409216000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00
1.203460992000000000e+09,-1.166277248000000000e+09,0.000000000000000000e+00,2.489214560000000000e+08,-1.281965440000000000e+08,-1.255661440000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.254385280000000000e+08,-1.819756480000000000e+08,0.000000000000000000e+00,-3.551758720000000000e+08,0.000000000000000000e+00
3.772806400000000000e+08,-3.451335040000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.794389280000000000e+08,0.000000000000000000e+00,7.182844800000000000e+08,1.033383200000000000e+08,0.000000000000000000e+00,-4.901702800000000000e+07,0.000000000000000000e+00
-2.351404000000000000e+06,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.105410240000000000e+08,5.515223600000000000e+07,1.074495280000000000e+08,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.929677200000000000e+07,4.824257600000000000e+07,9.104196800000000000e+07,2.227037120000000000e+08
-2.383364000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,4.201242000000000000e+07,9.482226000000000000e+06,0.000000000000000000e+00,4.956816000000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,6.594044000000000000e+07,-2.836675800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,3.635682400000000000e+07
2.521471200000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,4.353022000000000000e+07,1.428527800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.734913400000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00,1.533775800000000000e+07,0.000000000000000000e+00,0.000000000000000000e+00
