-5.931962368000000000e+10,-1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.178345984000000000e+10
5.931962368000000000e+10,1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,-4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178345984000000000e+10
5.931962368000000000e+10,1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,-4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178345984000000000e+10
5.931962368000000000e+10,1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,-4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178345984000000000e+10
-5.931962368000000000e+10,-1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.178345984000000000e+10
-5.931962368000000000e+10,-1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.178345984000000000e+10
5.931962368000000000e+10,1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,-4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178345984000000000e+10
-5.931962368000000000e+10,-1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.178345984000000000e+10
5.931962368000000000e+10,1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,-4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178345984000000000e+10
5.931962368000000000e+10,1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,-4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178345984000000000e+10
-5.931962368000000000e+10,-1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.178345984000000000e+10
-5.931962368000000000e+10,-1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.178345984000000000e+10
5.931962368000000000e+10,1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,-4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178345984000000000e+10
5.931962368000000000e+10,1.009944166400000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.189532385280000000e+11,0.000000000000000000e+00,0.000000000000000000e+00,-4.209463705600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178345984000000000e+10
0.000000000000000000e+00,-4.716640256000000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.253622824960000000e+11,0.000000000000000000e+00,8.179041075200000000e+10,-6.001768857600000000e+10,1.453162659840000000e+11,-5.994581606400000000e+10,5.905480908800000000e+10,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.812014284800000000e+10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.816102604800000000e+10,0.000000000000000000e+00,3.142181478400000000e+10,-2.305728102400000000e+10,5.582684569600000000e+10,-2.302967193600000000e+10,2.268736921600000000e+10,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
